order_id,user_id,restaurant_id,total_amount,name,city,membership,user_user_id,restaurant_name,cuisine,rating
1023,111,161,518.71,User_111,Bangalore,Regular,111,Annapurna Biryani South Indian,,
1024,1524,405,480.53,User_1524,Chennai,Regular,1524,Royal Dhaba Punjabi,,
1025,1629,274,538.48,User_1629,Bangalore,Regular,1629,Amma Mess Andhra,,
1026,2297,368,1443.08,User_2297,Bangalore,Gold,2297,Sri Dhaba Pure Veg,,
1027,2254,351,1023.0,User_2254,Chennai,Regular,2254,Spice Dhaba Non-Veg,,
1028,272,68,1057.47,User_272,Pune,Regular,272,Taste of Biryani Andhra,,
1029,1014,306,684.06,User_1014,Pune,Gold,1014,Grand Dhaba Non-Veg,,
1030,2487,298,1187.18,User_2487,Hyderabad,Gold,2487,Swagath Foods Andhra,,
1031,1151,195,1222.95,User_1151,Hyderabad,Gold,1151,Taste of Delights Multicuisine,,
1032,488,311,438.43,User_488,Pune,Gold,488,New Delights Family Restaurant,,
1033,1790,104,699.89,User_1790,Pune,Regular,1790,Grand Dhaba South Indian,,
1034,649,99,874.79,User_649,Pune,Gold,649,Sri Restaurant Family Restaurant,,
1035,1723,305,432.63,User_1723,Chennai,Gold,1723,Udupi Delights Multicuisine,,
1036,2786,187,727.32,User_2786,Bangalore,Regular,2786,Royal Kitchen North Indian,,
1037,1096,213,245.44,User_1096,Hyderabad,Regular,1096,Amma Dhaba Punjabi,,
1038,1737,478,442.88,User_1737,Chennai,Gold,1737,New Tiffins Pure Veg,,
1039,2075,437,980.16,User_2075,Hyderabad,Gold,2075,Swagath Tiffins Chinese,,
1040,992,86,266.79,User_992,Bangalore,Gold,992,Sri Curry House Chinese,,
1041,976,265,1036.31,User_976,Bangalore,Regular,976,Udupi Curry House Andhra,,
1042,1506,138,519.05,User_1506,Pune,Regular,1506,Classic Mess Punjabi,,
1043,730,270,801.04,User_730,Bangalore,Regular,730,Taste of Biryani North Indian,,
1044,2637,66,1214.71,User_2637,Hyderabad,Regular,2637,Swagath Dhaba Punjabi,,
1045,114,435,332.99,User_114,Bangalore,Gold,114,Classic Delights North Indian,,
1046,859,55,624.82,User_859,Hyderabad,Gold,859,Darbar Restaurant Multicuisine,,
1047,263,164,225.64,User_263,Hyderabad,Regular,263,Udupi Mess Family Restaurant,,
1048,2591,208,1070.92,User_2591,Pune,Regular,2591,New Curry House South Indian,,
1049,1711,152,1039.61,User_1711,Chennai,Regular,1711,Hotel Curry House Punjabi,,
1050,2359,256,365.96,User_2359,Hyderabad,Regular,2359,Sri Curry House Andhra,,
1051,444,468,706.39,User_444,Pune,Gold,444,New Restaurant North Indian,,
1052,187,402,965.12,User_187,Chennai,Gold,187,Sai Restaurant Andhra,,
1053,94,102,742.1,User_94,Chennai,Regular,94,Darbar Foods Andhra,,
1054,27,335,429.38,User_27,Pune,Gold,27,New Biryani Family Restaurant,,
1055,710,143,1398.21,User_710,Hyderabad,Regular,710,Classic Cafe Punjabi,,
1056,1893,378,1367.32,User_1893,Hyderabad,Regular,1893,New Mess North Indian,,
1057,1620,280,587.96,User_1620,Pune,Gold,1620,Taste of Dhaba Andhra,,
1058,492,31,1135.58,User_492,Bangalore,Regular,492,Udupi Delights North Indian,,
1059,619,216,1420.83,User_619,Bangalore,Gold,619,Classic Delights Non-Veg,,
1060,1716,231,705.79,User_1716,Pune,Regular,1716,New Dhaba Punjabi,,
1061,233,27,571.48,User_233,Bangalore,Gold,233,Darbar Dhaba Pure Veg,,
1062,373,341,467.32,User_373,Hyderabad,Regular,373,Amma Biryani Family Restaurant,,
1063,1551,493,1167.36,User_1551,Chennai,Gold,1551,Darbar Restaurant Multicuisine,,
1064,496,151,1362.46,User_496,Chennai,Regular,496,Annapurna Cafe Multicuisine,,
1065,1994,48,1396.19,User_1994,Hyderabad,Gold,1994,Royal Tiffins North Indian,,
1066,2530,301,1172.84,User_2530,Bangalore,Regular,2530,Classic Tiffins North Indian,,
1067,2846,252,607.03,User_2846,Bangalore,Gold,2846,New Eatery South Indian,,
1068,2797,115,286.75,User_2797,Hyderabad,Gold,2797,Annapurna Eatery Non-Veg,,
1069,1815,230,445.39,User_1815,Pune,Gold,1815,Sai Tiffins Andhra,,
1070,1561,458,361.24,User_1561,Hyderabad,Gold,1561,Swagath Mess Pure Veg,,
1071,2095,344,654.61,User_2095,Hyderabad,Regular,2095,Annapurna Kitchen North Indian,,
1072,2598,228,615.18,User_2598,Hyderabad,Regular,2598,Udupi Dhaba Pure Veg,,
1073,920,87,1064.24,User_920,Chennai,Regular,920,Hotel Curry House Non-Veg,,
1074,2589,127,154.24,User_2589,Bangalore,Gold,2589,Hotel Eatery Family Restaurant,,
1075,2796,145,1165.33,User_2796,Bangalore,Gold,2796,Amma Restaurant South Indian,,
1076,983,58,421.49,User_983,Pune,Regular,983,Sai Biryani Multicuisine,,
1077,1477,229,251.37,User_1477,Hyderabad,Regular,1477,Ruchi Mess Family Restaurant,,
1078,1259,33,1304.12,User_1259,Hyderabad,Gold,1259,Amma Foods Non-Veg,,
1079,2870,94,899.29,User_2870,Bangalore,Regular,2870,Taste of Eatery Andhra,,
1080,2148,389,1129.34,User_2148,Pune,Regular,2148,Ruchi Mess Multicuisine,,
1081,1583,238,1139.76,User_1583,Hyderabad,Gold,1583,New Foods South Indian,,
1082,1038,402,1423.95,User_1038,Bangalore,Regular,1038,Sai Restaurant Andhra,,
1083,1580,304,1078.28,User_1580,Pune,Gold,1580,Hotel Tiffins Andhra,,
1084,2079,10,520.44,User_2079,Pune,Regular,2079,Darbar Restaurant Andhra,,
1085,1227,439,1117.93,User_1227,Hyderabad,Gold,1227,Classic Cafe Family Restaurant,,
1086,252,38,415.89,User_252,Pune,Regular,252,Grand Tiffins Multicuisine,,
1087,449,236,1175.67,User_449,Pune,Regular,449,Hotel Eatery Non-Veg,,
1088,1136,454,1445.96,User_1136,Hyderabad,Gold,1136,Taste of Dhaba South Indian,,
1089,894,34,288.58,User_894,Chennai,Regular,894,Ruchi Dhaba Multicuisine,,
1090,2456,82,306.93,User_2456,Bangalore,Gold,2456,Udupi Kitchen Pure Veg,,
1091,1899,498,398.31,User_1899,Chennai,Gold,1899,Darbar Tiffins Non-Veg,,
1092,2152,427,1445.95,User_2152,Chennai,Gold,2152,Spice Kitchen Pure Veg,,
1093,2442,307,803.6,User_2442,Hyderabad,Regular,2442,Annapurna Curry House North Indian,,
1094,169,49,412.95,User_169,Bangalore,Gold,169,Amma Curry House Punjabi,,
1095,2424,134,1313.18,User_2424,Hyderabad,Gold,2424,New Tiffins Non-Veg,,
1096,2243,470,978.33,User_2243,Bangalore,Regular,2243,Darbar Foods Multicuisine,,
1097,1475,152,1018.66,User_1475,Bangalore,Gold,1475,Hotel Curry House Punjabi,,
1098,1020,500,1186.27,User_1020,Hyderabad,Regular,1020,Grand Eatery Family Restaurant,,
1099,2815,188,1094.0,User_2815,Chennai,Regular,2815,Swagath Mess Multicuisine,,
1100,729,387,646.38,User_729,Bangalore,Regular,729,New Tiffins Andhra,,
1101,901,166,184.57,User_901,Bangalore,Regular,901,Classic Cafe Andhra,,
1102,1796,279,451.11,User_1796,Chennai,Regular,1796,Sri Tiffins Andhra,,
1103,141,256,833.65,User_141,Pune,Gold,141,Sri Curry House Andhra,,
1104,2220,304,1140.84,User_2220,Bangalore,Regular,2220,Hotel Tiffins Andhra,,
1105,2412,253,1346.12,User_2412,Chennai,Gold,2412,New Restaurant North Indian,,
1106,135,293,612.9,User_135,Chennai,Regular,135,Royal Eatery South Indian,,
1107,179,359,464.87,User_179,Bangalore,Regular,179,Sri Foods South Indian,,
1108,2229,6,1029.13,User_2229,Hyderabad,Regular,2229,Ruchi Restaurant South Indian,,
1109,2447,314,906.27,User_2447,Chennai,Regular,2447,New Eatery Punjabi,,
1110,2404,284,836.63,User_2404,Hyderabad,Gold,2404,Ruchi Foods Multicuisine,,
1111,2878,75,1322.74,User_2878,Bangalore,Gold,2878,New Cafe South Indian,,
1112,1429,381,124.62,User_1429,Chennai,Gold,1429,New Delights North Indian,,
1113,2093,382,1044.39,User_2093,Hyderabad,Regular,2093,Annapurna Mess Andhra,,
1114,2161,306,108.79,User_2161,Chennai,Gold,2161,Grand Dhaba Non-Veg,,
1115,919,92,680.79,User_919,Bangalore,Gold,919,Amma Delights Pure Veg,,
1116,1079,374,1321.38,User_1079,Bangalore,Gold,1079,Annapurna Curry House Multicuisine,,
1117,2889,179,1418.5,User_2889,Chennai,Gold,2889,Annapurna Foods Multicuisine,,
1118,347,303,467.46,User_347,Pune,Gold,347,Swagath Foods Andhra,,
1119,81,406,739.67,User_81,Chennai,Regular,81,Spice Foods Non-Veg,,
1120,173,275,779.24,User_173,Bangalore,Regular,173,Classic Eatery South Indian,,
1121,913,473,441.91,User_913,Hyderabad,Gold,913,Sri Restaurant Andhra,,
1122,2723,304,297.95,User_2723,Chennai,Regular,2723,Hotel Tiffins Andhra,,
1123,930,252,188.51,User_930,Bangalore,Regular,930,New Eatery South Indian,,
1124,1201,224,337.68,User_1201,Bangalore,Gold,1201,Darbar Kitchen Non-Veg,,
1125,739,465,1420.38,User_739,Hyderabad,Gold,739,Sai Eatery North Indian,,
1126,2411,485,238.27,User_2411,Chennai,Gold,2411,Grand Dhaba Andhra,,
1127,2136,180,486.27,User_2136,Hyderabad,Regular,2136,Grand Restaurant Punjabi,,
1128,1774,489,994.19,User_1774,Bangalore,Regular,1774,Swagath Foods Punjabi,,
1129,2710,403,312.45,User_2710,Bangalore,Gold,2710,Sai Delights Pure Veg,,
1130,1159,299,681.13,User_1159,Hyderabad,Regular,1159,Taste of Kitchen North Indian,,
1131,1448,440,1134.17,User_1448,Chennai,Regular,1448,Annapurna Kitchen North Indian,,
1132,1148,166,1415.71,User_1148,Hyderabad,Regular,1148,Classic Cafe Andhra,,
1133,151,395,1156.75,User_151,Bangalore,Regular,151,Royal Restaurant Punjabi,,
1134,638,311,1157.84,User_638,Hyderabad,Regular,638,New Delights Family Restaurant,,
1135,2236,375,223.95,User_2236,Hyderabad,Regular,2236,Hotel Delights Multicuisine,,
1136,1988,144,816.78,User_1988,Chennai,Regular,1988,Darbar Biryani Andhra,,
1137,496,15,1346.93,User_496,Chennai,Regular,496,Classic Cafe Multicuisine,,
1138,1005,101,1226.09,User_1005,Chennai,Gold,1005,Sai Kitchen South Indian,,
1139,110,305,1188.85,User_110,Hyderabad,Gold,110,Udupi Delights Multicuisine,,
1140,719,142,694.92,User_719,Chennai,Gold,719,Ruchi Eatery Family Restaurant,,
1141,2802,89,1444.03,User_2802,Hyderabad,Gold,2802,Amma Eatery Punjabi,,
1142,1144,456,1464.96,User_1144,Chennai,Gold,1144,Hotel Dhaba Chinese,,
1143,1768,436,855.59,User_1768,Chennai,Regular,1768,Swagath Tiffins Punjabi,,
1144,99,208,135.34,User_99,Pune,Regular,99,New Curry House South Indian,,
1145,2134,93,764.35,User_2134,Hyderabad,Regular,2134,Swagath Cafe Multicuisine,,
1146,883,300,1482.01,User_883,Pune,Gold,883,Ruchi Mess Punjabi,,
1147,2013,75,732.84,User_2013,Pune,Gold,2013,New Cafe South Indian,,
1148,397,452,1001.39,User_397,Pune,Regular,397,Classic Delights Multicuisine,,
1149,2226,467,962.96,User_2226,Hyderabad,Regular,2226,Sai Biryani South Indian,,
1150,1337,296,1070.74,User_1337,Bangalore,Regular,1337,Grand Restaurant Multicuisine,,
1151,911,156,1419.55,User_911,Chennai,Regular,911,Sri Tiffins North Indian,,
1152,1592,138,333.73,User_1592,Hyderabad,Gold,1592,Classic Mess Punjabi,,
1153,135,267,867.76,User_135,Chennai,Regular,135,Darbar Cafe Punjabi,,
1154,1136,349,304.12,User_1136,Hyderabad,Gold,1136,Taste of Eatery Punjabi,,
1155,1633,139,460.18,User_1633,Chennai,Gold,1633,Ruchi Cafe South Indian,,
1156,943,314,496.77,User_943,Chennai,Regular,943,New Eatery Punjabi,,
1157,611,39,360.69,User_611,Pune,Gold,611,Ruchi Delights South Indian,,
1158,1796,180,1120.78,User_1796,Chennai,Regular,1796,Grand Restaurant Punjabi,,
1159,322,182,1235.16,User_322,Pune,Regular,322,Annapurna Restaurant Andhra,,
1160,498,374,1497.3,User_498,Pune,Regular,498,Annapurna Curry House Multicuisine,,
1161,2414,214,1423.82,User_2414,Hyderabad,Gold,2414,Amma Foods North Indian,,
1162,1942,218,510.55,User_1942,Hyderabad,Gold,1942,Sai Foods Pure Veg,,
1163,746,303,734.47,User_746,Bangalore,Regular,746,Swagath Foods Andhra,,
1164,946,55,1043.54,User_946,Hyderabad,Regular,946,Darbar Restaurant Multicuisine,,
1165,400,150,1409.55,User_400,Hyderabad,Regular,400,Sri Cafe Non-Veg,,
1166,1734,491,1300.86,User_1734,Chennai,Gold,1734,Classic Tiffins Chinese,,
1167,1677,457,1445.91,User_1677,Chennai,Regular,1677,Sai Delights Multicuisine,,
1168,1492,192,920.27,User_1492,Bangalore,Regular,1492,Darbar Restaurant Punjabi,,
1169,590,405,754.73,User_590,Bangalore,Regular,590,Royal Dhaba Punjabi,,
1170,2603,247,507.85,User_2603,Bangalore,Regular,2603,Hotel Mess Punjabi,,
1171,2091,499,756.39,User_2091,Chennai,Gold,2091,Annapurna Tiffins South Indian,,
1172,180,103,423.34,User_180,Pune,Gold,180,Darbar Restaurant North Indian,,
1173,493,383,532.82,User_493,Bangalore,Gold,493,Amma Biryani North Indian,,
1174,2852,202,437.96,User_2852,Pune,Regular,2852,Swagath Foods Chinese,,
1175,2340,424,1175.42,User_2340,Pune,Gold,2340,Sai Cafe Family Restaurant,,
1176,2498,258,199.77,User_2498,Bangalore,Regular,2498,Spice Curry House Chinese,,
1177,483,439,1214.72,User_483,Pune,Gold,483,Classic Cafe Family Restaurant,,
1178,1744,134,825.45,User_1744,Bangalore,Gold,1744,New Tiffins Non-Veg,,
1179,2091,185,953.02,User_2091,Chennai,Gold,2091,Hotel Dhaba Non-Veg,,
1180,1057,390,1250.62,User_1057,Hyderabad,Regular,1057,Grand Restaurant Pure Veg,,
1181,1678,104,132.91,User_1678,Pune,Gold,1678,Grand Dhaba South Indian,,
1182,2189,280,1046.45,User_2189,Bangalore,Regular,2189,Taste of Dhaba Andhra,,
1183,1277,233,862.55,User_1277,Chennai,Regular,1277,Grand Cafe Family Restaurant,,
1184,917,301,493.33,User_917,Chennai,Regular,917,Classic Tiffins North Indian,,
1185,352,478,365.62,User_352,Chennai,Gold,352,New Tiffins Pure Veg,,
1186,1306,56,1145.03,User_1306,Chennai,Gold,1306,Sri Delights Pure Veg,,
1187,2170,404,1291.58,User_2170,Bangalore,Regular,2170,Classic Dhaba South Indian,,
1188,51,250,1305.9,User_51,Hyderabad,Regular,51,Sai Foods Non-Veg,,
1189,1139,71,461.75,User_1139,Hyderabad,Regular,1139,New Dhaba Non-Veg,,
1190,2780,436,1009.06,User_2780,Bangalore,Regular,2780,Swagath Tiffins Punjabi,,
1191,2125,185,523.84,User_2125,Pune,Gold,2125,Hotel Dhaba Non-Veg,,
1192,665,489,795.09,User_665,Pune,Gold,665,Swagath Foods Punjabi,,
1193,526,497,497.49,User_526,Hyderabad,Regular,526,Hotel Delights South Indian,,
1194,1875,196,1343.07,User_1875,Chennai,Gold,1875,Hotel Curry House Chinese,,
1195,2318,492,1356.41,User_2318,Pune,Gold,2318,Swagath Kitchen North Indian,,
1196,1019,76,256.45,User_1019,Hyderabad,Gold,1019,Amma Kitchen Punjabi,,
1197,2037,376,127.82,User_2037,Chennai,Gold,2037,Amma Cafe Non-Veg,,
1198,2729,394,995.32,User_2729,Hyderabad,Gold,2729,Grand Tiffins South Indian,,
1199,2823,241,722.27,User_2823,Hyderabad,Regular,2823,Hotel Biryani Andhra,,
1200,1362,12,980.43,User_1362,Hyderabad,Gold,1362,Royal Foods Multicuisine,,
1201,2776,491,1161.4,User_2776,Chennai,Gold,2776,Classic Tiffins Chinese,,
1202,1964,431,547.5,User_1964,Chennai,Gold,1964,Udupi Tiffins Punjabi,,
1203,603,405,691.84,User_603,Bangalore,Gold,603,Royal Dhaba Punjabi,,
1204,959,425,1435.71,User_959,Chennai,Gold,959,Ruchi Curry House Punjabi,,
1205,1121,494,500.12,User_1121,Chennai,Gold,1121,Hotel Restaurant North Indian,,
1206,2037,269,446.51,User_2037,Chennai,Gold,2037,Udupi Mess Pure Veg,,
1207,959,278,415.63,User_959,Chennai,Gold,959,Swagath Mess Non-Veg,,
1208,1909,367,716.26,User_1909,Bangalore,Regular,1909,Ruchi Restaurant Punjabi,,
1209,481,33,559.33,User_481,Pune,Gold,481,Amma Foods Non-Veg,,
1210,1595,297,213.48,User_1595,Chennai,Gold,1595,Grand Tiffins Andhra,,
1211,2304,240,843.75,User_2304,Chennai,Regular,2304,New Mess Andhra,,
1212,2889,413,657.63,User_2889,Chennai,Gold,2889,Sai Curry House Punjabi,,
1213,2280,341,1462.46,User_2280,Bangalore,Regular,2280,Amma Biryani Family Restaurant,,
1214,215,486,1229.69,User_215,Bangalore,Gold,215,Udupi Mess Andhra,,
1215,235,27,1325.45,User_235,Hyderabad,Gold,235,Darbar Dhaba Pure Veg,,
1216,2656,277,171.47,User_2656,Bangalore,Gold,2656,Swagath Restaurant North Indian,,
1217,2031,448,1092.52,User_2031,Chennai,Regular,2031,Amma Biryani Family Restaurant,,
1218,2740,31,621.9,User_2740,Hyderabad,Regular,2740,Udupi Delights North Indian,,
1219,763,202,1000.52,User_763,Pune,Gold,763,Swagath Foods Chinese,,
1220,842,491,1434.82,User_842,Pune,Regular,842,Classic Tiffins Chinese,,
1221,1074,37,283.04,User_1074,Pune,Regular,1074,Swagath Dhaba Andhra,,
1222,846,410,1093.87,User_846,Hyderabad,Gold,846,Darbar Mess Pure Veg,,
1223,1151,397,145.7,User_1151,Hyderabad,Gold,1151,Amma Foods Family Restaurant,,
1224,1146,146,299.17,User_1146,Pune,Gold,1146,Swagath Curry House Punjabi,,
1225,1715,444,630.21,User_1715,Pune,Regular,1715,Classic Cafe Family Restaurant,,
1226,1726,303,1374.51,User_1726,Pune,Gold,1726,Swagath Foods Andhra,,
1227,2430,78,502.89,User_2430,Pune,Gold,2430,Sri Kitchen Chinese,,
1228,1913,484,873.13,User_1913,Pune,Gold,1913,Taste of Biryani Punjabi,,
1229,224,345,1244.74,User_224,Bangalore,Regular,224,Sai Tiffins Chinese,,
1230,2047,354,1088.83,User_2047,Hyderabad,Gold,2047,Darbar Kitchen Chinese,,
1231,1269,154,413.26,User_1269,Bangalore,Gold,1269,Spice Biryani Multicuisine,,
1232,336,385,1379.82,User_336,Hyderabad,Regular,336,Ruchi Mess Multicuisine,,
1233,1153,306,649.07,User_1153,Hyderabad,Gold,1153,Grand Dhaba Non-Veg,,
1234,874,54,1160.54,User_874,Pune,Gold,874,Ruchi Tiffins Multicuisine,,
1235,2122,318,1000.99,User_2122,Pune,Regular,2122,Hotel Tiffins Pure Veg,,
1236,925,4,1476.18,User_925,Chennai,Regular,925,Annapurna Curry House Pure Veg,,
1237,495,399,1005.9,User_495,Pune,Gold,495,Swagath Cafe Multicuisine,,
1238,565,276,863.89,User_565,Bangalore,Regular,565,Sri Kitchen Chinese,,
1239,75,423,915.4,User_75,Hyderabad,Gold,75,Royal Tiffins Multicuisine,,
1240,2997,3,1453.3,User_2997,Hyderabad,Regular,2997,Darbar Eatery Andhra,,
1241,1857,203,1135.93,User_1857,Hyderabad,Regular,1857,New Kitchen Pure Veg,,
1242,1825,295,947.27,User_1825,Hyderabad,Regular,1825,Sai Cafe South Indian,,
1243,1017,128,242.33,User_1017,Bangalore,Regular,1017,Swagath Kitchen South Indian,,
1244,2457,488,991.55,User_2457,Chennai,Gold,2457,New Biryani North Indian,,
1245,2153,142,704.09,User_2153,Bangalore,Gold,2153,Ruchi Eatery Family Restaurant,,
1246,1098,374,565.59,User_1098,Bangalore,Regular,1098,Annapurna Curry House Multicuisine,,
1247,2627,172,1443.59,User_2627,Bangalore,Gold,2627,Darbar Eatery Family Restaurant,,
1248,1780,289,246.74,User_1780,Pune,Regular,1780,Sri Biryani Punjabi,,
1249,2013,341,590.84,User_2013,Pune,Gold,2013,Amma Biryani Family Restaurant,,
1250,1475,335,1286.19,User_1475,Bangalore,Gold,1475,New Biryani Family Restaurant,,
1251,2867,15,254.61,User_2867,Bangalore,Regular,2867,Classic Cafe Multicuisine,,
1252,6,457,1403.88,User_6,Pune,Gold,6,Sai Delights Multicuisine,,
1253,2686,428,501.28,User_2686,Hyderabad,Gold,2686,Annapurna Foods Punjabi,,
1254,2642,192,249.24,User_2642,Pune,Gold,2642,Darbar Restaurant Punjabi,,
1255,1980,372,264.83,User_1980,Pune,Gold,1980,Annapurna Foods North Indian,,
1256,1758,354,1045.45,User_1758,Bangalore,Regular,1758,Darbar Kitchen Chinese,,
1257,1013,348,1461.61,User_1013,Pune,Gold,1013,Royal Restaurant Andhra,,
1258,1286,458,517.43,User_1286,Pune,Gold,1286,Swagath Mess Pure Veg,,
1259,440,126,1013.47,User_440,Chennai,Gold,440,Spice Tiffins North Indian,,
1260,2832,370,676.72,User_2832,Hyderabad,Gold,2832,Swagath Cafe Multicuisine,,
1261,2856,373,1135.56,User_2856,Hyderabad,Regular,2856,Sai Delights Chinese,,
1262,1489,111,755.12,User_1489,Bangalore,Regular,1489,Ruchi Dhaba Chinese,,
1263,163,460,773.76,User_163,Chennai,Gold,163,New Biryani Andhra,,
1264,124,137,1494.79,User_124,Hyderabad,Regular,124,Swagath Delights Andhra,,
1265,573,205,841.07,User_573,Bangalore,Gold,573,Sri Mess North Indian,,
1266,2689,439,544.79,User_2689,Bangalore,Regular,2689,Classic Cafe Family Restaurant,,
1267,871,471,587.34,User_871,Chennai,Gold,871,Swagath Tiffins Punjabi,,
1268,334,195,228.72,User_334,Chennai,Gold,334,Taste of Delights Multicuisine,,
1269,2049,94,834.4,User_2049,Bangalore,Regular,2049,Taste of Eatery Andhra,,
1270,429,495,767.33,User_429,Hyderabad,Gold,429,Ruchi Curry House North Indian,,
1271,2751,427,391.5,User_2751,Bangalore,Gold,2751,Spice Kitchen Pure Veg,,
1272,1818,348,1188.03,User_1818,Chennai,Gold,1818,Royal Restaurant Andhra,,
1273,789,25,677.1,User_789,Pune,Regular,789,Swagath Cafe Punjabi,,
1274,275,174,886.19,User_275,Pune,Regular,275,Amma Biryani North Indian,,
1275,2885,168,1161.29,User_2885,Hyderabad,Gold,2885,Ruchi Foods Family Restaurant,,
1276,2191,53,1363.14,User_2191,Pune,Gold,2191,Swagath Delights Andhra,,
1277,784,161,987.54,User_784,Hyderabad,Regular,784,Annapurna Biryani South Indian,,
1278,472,255,516.95,User_472,Hyderabad,Gold,472,Hotel Tiffins Punjabi,,
1279,1811,409,1497.9,User_1811,Bangalore,Regular,1811,Royal Kitchen Chinese,,
1280,1300,40,752.2,User_1300,Chennai,Regular,1300,Royal Curry House Non-Veg,,
1281,2405,94,1389.36,User_2405,Bangalore,Regular,2405,Taste of Eatery Andhra,,
1282,2335,16,216.04,User_2335,Hyderabad,Gold,2335,Sai Mess Andhra,,
1283,358,156,369.04,User_358,Bangalore,Gold,358,Sri Tiffins North Indian,,
1284,1774,190,317.04,User_1774,Bangalore,Regular,1774,Amma Restaurant Pure Veg,,
1285,2148,35,995.66,User_2148,Pune,Regular,2148,Royal Biryani North Indian,,
1286,142,345,1271.85,User_142,Pune,Regular,142,Sai Tiffins Chinese,,
1287,1931,92,144.51,User_1931,Bangalore,Regular,1931,Amma Delights Pure Veg,,
1288,1213,391,683.94,User_1213,Pune,Regular,1213,Sri Biryani Family Restaurant,,
